reference_char,hypothesis_char,pair,operation,folded_equal,count,item_id,engine,stage,document_type,difficulty
k,ı,k->ı,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
l,ç,l->ç,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
o,,o-><del>,deletion,False,2,data_171,tesseract,raw,thesis,intermediate
o,-,o->-,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
o,e,o->e,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
o,m,o->m,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
o,s,o->s,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
o,y,o->y,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
p,u,p->u,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
r,g,r->g,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
r,i,r->i,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
r,o,r->o,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
r,ı,r->ı,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
s,,s-><del>,deletion,False,2,data_171,tesseract,raw,thesis,intermediate
s,P,s->P,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
s,a,s->a,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
t,o,t->o,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
t,ı,t->ı,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
t,ş,t->ş,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
u, ,u-> ,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
u,a,u->a,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
u,e,u->e,substitution,False,2,data_171,tesseract,raw,thesis,intermediate
u,p,u->p,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
y,ö,y->ö,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
z,i,z->i,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ç,,ç-><del>,deletion,False,1,data_171,tesseract,raw,thesis,intermediate
ç,i,ç->i,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ç,r,ç->r,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ö,e,ö->e,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ö,o,ö->o,substitution,True,1,data_171,tesseract,raw,thesis,intermediate
ğ,d,ğ->d,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ğ,k,ğ->k,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ı,,ı-><del>,deletion,False,1,data_171,tesseract,raw,thesis,intermediate
ı,k,ı->k,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ı,l,ı->l,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ı,r,ı->r,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ı,t,ı->t,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ı,u,ı->u,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ş,,ş-><del>,deletion,False,1,data_171,tesseract,raw,thesis,intermediate
ş,-,ş->-,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ş,k,ş->k,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
ş,t,ş->t,substitution,False,1,data_171,tesseract,raw,thesis,intermediate
,c,<ins>->c,insertion,False,1,data_171,tesseract,corrected,thesis,intermediate
,i,<ins>->i,insertion,False,4,data_171,tesseract,corrected,thesis,intermediate
,s,<ins>->s,insertion,False,1,data_171,tesseract,corrected,thesis,intermediate
,u,<ins>->u,insertion,False,2,data_171,tesseract,corrected,thesis,intermediate
,ö,<ins>->ö,insertion,False,1,data_171,tesseract,corrected,thesis,intermediate
,ğ,<ins>->ğ,insertion,False,1,data_171,tesseract,corrected,thesis,intermediate
,ı,<ins>->ı,insertion,False,1,data_171,tesseract,corrected,thesis,intermediate
 ,o, ->o,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
 ,ş, ->ş,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
",",ş,",->ş",substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
a,g,a->g,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
a,i,a->i,substitution,False,2,data_171,tesseract,corrected,thesis,intermediate
a,ı,a->ı,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
d,i,d->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,i,e->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,o,e->o,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,s,e->s,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,u,e->u,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,ğ,e->ğ,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
e,ı,e->ı,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
g,,g-><del>,deletion,False,1,data_171,tesseract,corrected,thesis,intermediate
g,l,g->l,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,,i-><del>,deletion,False,4,data_171,tesseract,corrected,thesis,intermediate
i, ,i-> ,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,a,i->a,substitution,False,2,data_171,tesseract,corrected,thesis,intermediate
i,e,i->e,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,n,i->n,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,t,i->t,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,ç,i->ç,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
i,ş,i->ş,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
k,i,k->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
k,o,k->o,substitution,False,2,data_171,tesseract,corrected,thesis,intermediate
k,s,k->s,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
k,ı,k->ı,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
l,ç,l->ç,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
o,,o-><del>,deletion,False,2,data_171,tesseract,corrected,thesis,intermediate
o,-,o->-,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
o,e,o->e,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
o,m,o->m,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
o,s,o->s,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
o,y,o->y,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
p,u,p->u,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
r,g,r->g,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
r,i,r->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
r,o,r->o,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
r,ı,r->ı,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
s,,s-><del>,deletion,False,2,data_171,tesseract,corrected,thesis,intermediate
s,P,s->P,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
s,a,s->a,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
t,o,t->o,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
t,ı,t->ı,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
t,ş,t->ş,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
u, ,u-> ,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
u,a,u->a,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
u,e,u->e,substitution,False,2,data_171,tesseract,corrected,thesis,intermediate
u,p,u->p,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
y,ö,y->ö,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
z,i,z->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ç,,ç-><del>,deletion,False,1,data_171,tesseract,corrected,thesis,intermediate
ç,i,ç->i,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ç,r,ç->r,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ö,e,ö->e,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ö,o,ö->o,substitution,True,1,data_171,tesseract,corrected,thesis,intermediate
ğ,d,ğ->d,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ğ,k,ğ->k,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
İ,I,İ->I,substitution,True,1,data_171,tesseract,corrected,thesis,intermediate
ı,,ı-><del>,deletion,False,1,data_171,tesseract,corrected,thesis,intermediate
ı,k,ı->k,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ı,l,ı->l,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ı,r,ı->r,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ı,t,ı->t,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ı,u,ı->u,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ş,,ş-><del>,deletion,False,1,data_171,tesseract,corrected,thesis,intermediate
ş,-,ş->-,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ş,k,ş->k,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
ş,t,ş->t,substitution,False,1,data_171,tesseract,corrected,thesis,intermediate
,c,<ins>->c,insertion,False,1,data_171,easyocr,raw,thesis,intermediate
,i,<ins>->i,insertion,False,4,data_171,easyocr,raw,thesis,intermediate
,s,<ins>->s,insertion,False,1,data_171,easyocr,raw,thesis,intermediate
,u,<ins>->u,insertion,False,2,data_171,easyocr,raw,thesis,intermediate
,ö,<ins>->ö,insertion,False,1,data_171,easyocr,raw,thesis,intermediate
,ğ,<ins>->ğ,insertion,False,1,data_171,easyocr,raw,thesis,intermediate
,ı,<ins>->ı,insertion,False,1,data_171,easyocr,raw,thesis,intermediate
 ,o, ->o,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
 ,ı, ->ı,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
 ,ş, ->ş,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
",",ş,",->ş",substitution,False,1,data_171,easyocr,raw,thesis,intermediate
a,g,a->g,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
a,i,a->i,substitution,False,2,data_171,easyocr,raw,thesis,intermediate
a,ı,a->ı,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
d,i,d->i,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
e,i,e->i,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
e,o,e->o,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
e,s,e->s,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
e,u,e->u,substitution,False,2,data_171,easyocr,raw,thesis,intermediate
e,ğ,e->ğ,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
e,ı,e->ı,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
g, ,g-> ,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
g,l,g->l,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,,i-><del>,deletion,False,1,data_171,easyocr,raw,thesis,intermediate
i, ,i-> ,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,a,i->a,substitution,False,3,data_171,easyocr,raw,thesis,intermediate
i,e,i->e,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,l,i->l,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,n,i->n,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,t,i->t,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,ç,i->ç,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
i,ş,i->ş,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
k,i,k->i,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
k,o,k->o,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
k,s,k->s,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
k,ş,k->ş,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
l,ç,l->ç,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
o,,o-><del>,deletion,False,3,data_171,easyocr,raw,thesis,intermediate
o,e,o->e,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
o,m,o->m,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
o,s,o->s,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
o,y,o->y,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
p,u,p->u,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
r,g,r->g,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
r,i,r->i,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
r,o,r->o,substitution,False,2,data_171,easyocr,raw,thesis,intermediate
r,ı,r->ı,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
s,,s-><del>,deletion,False,2,data_171,easyocr,raw,thesis,intermediate
s,P,s->P,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
s,S,s->S,substitution,True,1,data_171,easyocr,raw,thesis,intermediate
s,a,s->a,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
t,o,t->o,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
t,ı,t->ı,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
u, ,u-> ,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
u,a,u->a,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
u,e,u->e,substitution,False,2,data_171,easyocr,raw,thesis,intermediate
u,p,u->p,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
y,ö,y->ö,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ç,,ç-><del>,deletion,False,1,data_171,easyocr,raw,thesis,intermediate
ç,i,ç->i,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ç,r,ç->r,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ö,e,ö->e,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ö,o,ö->o,substitution,True,1,data_171,easyocr,raw,thesis,intermediate
ö,Ö,ö->Ö,substitution,True,2,data_171,easyocr,raw,thesis,intermediate
ğ,d,ğ->d,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ğ,k,ğ->k,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ı,,ı-><del>,deletion,False,3,data_171,easyocr,raw,thesis,intermediate
ı,l,ı->l,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ı,r,ı->r,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ı,t,ı->t,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ş,,ş-><del>,deletion,False,1,data_171,easyocr,raw,thesis,intermediate
ş,e,ş->e,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ş,k,ş->k,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
ş,s,ş->s,substitution,True,7,data_171,easyocr,raw,thesis,intermediate
ş,t,ş->t,substitution,False,1,data_171,easyocr,raw,thesis,intermediate
,c,<ins>->c,insertion,False,1,data_171,easyocr,corrected,thesis,intermediate
,i,<ins>->i,insertion,False,4,data_171,easyocr,corrected,thesis,intermediate
,s,<ins>->s,insertion,False,1,data_171,easyocr,corrected,thesis,intermediate
,u,<ins>->u,insertion,False,2,data_171,easyocr,corrected,thesis,intermediate
,ö,<ins>->ö,insertion,False,1,data_171,easyocr,corrected,thesis,intermediate
,ğ,<ins>->ğ,insertion,False,1,data_171,easyocr,corrected,thesis,intermediate
,ı,<ins>->ı,insertion,False,1,data_171,easyocr,corrected,thesis,intermediate
 ,o, ->o,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
 ,ı, ->ı,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
 ,ş, ->ş,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
",",ş,",->ş",substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
a,g,a->g,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
a,i,a->i,substitution,False,2,data_171,easyocr,corrected,thesis,intermediate
a,ı,a->ı,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
d,i,d->i,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
e,i,e->i,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
e,o,e->o,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
e,s,e->s,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
e,u,e->u,substitution,False,2,data_171,easyocr,corrected,thesis,intermediate
e,ğ,e->ğ,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
e,ı,e->ı,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
g, ,g-> ,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
g,l,g->l,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,,i-><del>,deletion,False,1,data_171,easyocr,corrected,thesis,intermediate
i, ,i-> ,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,a,i->a,substitution,False,3,data_171,easyocr,corrected,thesis,intermediate
i,e,i->e,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,l,i->l,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,n,i->n,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,t,i->t,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,ç,i->ç,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
i,ş,i->ş,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
k,i,k->i,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
k,o,k->o,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
k,s,k->s,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
k,ş,k->ş,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
l,ç,l->ç,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
o,,o-><del>,deletion,False,3,data_171,easyocr,corrected,thesis,intermediate
o,e,o->e,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
o,m,o->m,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
o,s,o->s,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
o,y,o->y,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
p,u,p->u,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
r,g,r->g,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
r,i,r->i,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
r,o,r->o,substitution,False,2,data_171,easyocr,corrected,thesis,intermediate
r,ı,r->ı,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
s,,s-><del>,deletion,False,2,data_171,easyocr,corrected,thesis,intermediate
s,P,s->P,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
s,S,s->S,substitution,True,1,data_171,easyocr,corrected,thesis,intermediate
s,a,s->a,substitution,False,1,data_171,easyocr,corrected,thesis,intermediate
